Date and time,Check time,Measured air temperature,Forecasted air temperature,Feelslike temperature,Forecasted feelslike temperature
2023-05-07 06:00:00,2023-05-07 06:00:00,6.5,5,6.5,5
2023-05-07 09:00:00,2023-05-07 09:00:00,9.4,7.9,9.4,7.9
2023-05-07 12:00:00,2023-05-07 12:00:00,11.3,9.3,11.3,9.3
2023-05-09 06:00:00,2023-05-09 06:00:00,10.2,9,10.2,9
2023-05-09 09:00:00,2023-05-09 09:00:00,14.9,12.9,14.9,12.9
2023-05-09 12:00:00,2023-05-09 12:00:00,17.5,14.3,17.5,14.3
2023-05-09 15:00:00,2023-05-09 15:00:00,17.1,13.6,17.1,13.6
2023-05-09 18:00:00,2023-05-09 18:00:00,13.5,10.2,13.5,10.2
2023-05-09 21:00:00,2023-05-09 21:00:00,7.7,7.4,7.7,7.4
2023-05-10 00:00:00,2023-05-10 00:00:00,4.3,6.4,3,6.4
2023-05-10 03:00:00,2023-05-10 03:00:00,2.7,5.2,1.2,5.2
2023-05-10 09:00:00,2023-05-10 09:00:00,16.3,12.7,16.3,12.7
2023-05-10 12:00:00,2023-05-10 12:00:00,17.6,14.3,17.6,14.3
2023-05-10 15:00:00,2023-05-10 15:00:00,17.5,13.5,17.5,13.5
2023-05-10 18:00:00,2023-05-10 18:00:00,13.4,9.5,13.4,9.5
2023-05-10 21:00:00,2023-05-10 21:00:00,8.1,7.7,8.1,7.7
2023-05-11 00:00:00,2023-05-11 00:00:00,4.7,8.2,4.7,8.2
2023-05-11 03:00:00,2023-05-11 03:00:00,4.1,5.9,4.1,5.9
2023-05-11 06:00:00,2023-05-11 06:00:00,11.6,11,11.6,11
2023-05-11 09:00:00,2023-05-11 09:00:00,16.7,12.8,16.7,12.8
2023-05-11 12:00:00,2023-05-11 12:00:00,18.2,13.4,18.2,13.4
2023-05-11 15:00:00,2023-05-11 15:00:00,17.9,12.9,17.9,12.9
2023-05-11 18:00:00,2023-05-11 18:00:00,14.6,11.5,14.6,11.5
2023-05-11 21:00:00,2023-05-11 21:00:00,7.7,7.9,7.7,7.9
2023-05-12 00:00:00,2023-05-12 00:00:00,4.5,4.4,4.5,2.7
2023-05-12 03:00:00,2023-05-12 03:00:00,3.2,6.5,3.2,6.5
2023-05-12 06:00:00,2023-05-12 06:00:00,14.3,12.7,14.3,12.7
2023-05-12 09:00:00,2023-05-12 09:00:00,19.6,15.5,19.6,15.5
2023-05-12 12:00:00,2023-05-12 12:00:00,21.4,15.8,21.4,15.8
2023-05-12 15:00:00,2023-05-12 15:00:00,21,16.1,21,16.1
2023-05-12 18:00:00,2023-05-12 18:00:00,18.4,12.8,18.4,12.8
2023-05-12 21:00:00,2023-05-12 21:00:00,14.8,9.7,14.8,9.7
2023-05-13 00:00:00,2023-05-13 00:00:00,12.9,8.8,12.9,8.8
2023-05-13 03:00:00,2023-05-13 03:00:00,12.1,7.4,12.1,7.4
2023-05-13 06:00:00,2023-05-13 06:00:00,17.7,14.1,17.7,14.1
2023-05-13 09:00:00,2023-05-13 09:00:00,22.3,17.5,22.3,17.5
2023-05-13 12:00:00,2023-05-13 12:00:00,23,19.4,23,19.4
2023-05-13 15:00:00,2023-05-13 15:00:00,21.6,18.8,21.6,18.8
2023-05-13 18:00:00,2023-05-13 18:00:00,17.5,14.2,17.5,14.2
2023-05-13 21:00:00,2023-05-13 21:00:00,11.6,10.5,11.6,10.5
2023-05-14 00:00:00,2023-05-14 00:00:00,10.6,8.9,10.6,8.9
2023-05-14 03:00:00,2023-05-14 03:00:00,12.1,10.4,12.1,10.4
2023-05-14 06:00:00,2023-05-14 06:00:00,19,16.3,19,16.3
2023-05-14 09:00:00,2023-05-14 09:00:00,23.5,18.8,23.5,18.8
2023-05-14 12:00:00,2023-05-14 12:00:00,22.8,21.3,22.8,21.3
2023-05-14 15:00:00,2023-05-14 15:00:00,24.6,20.9,24.6,20.9
2023-05-14 18:00:00,2023-05-14 18:00:00,19.4,15.7,19.4,15.7
2023-05-14 21:00:00,2023-05-14 21:00:00,16.5,11.8,16.5,11.8
2023-05-15 00:00:00,2023-05-15 00:00:00,14.3,9.5,14.3,9.5
2023-05-15 03:00:00,2023-05-15 03:00:00,11,9.5,11,9.5
2023-05-15 06:00:00,2023-05-15 06:00:00,19.9,17.1,19.9,17.1
2023-05-15 09:00:00,2023-05-15 09:00:00,23.3,20.4,23.3,20.4
2023-05-15 12:00:00,2023-05-15 12:00:00,24.2,21.4,24.2,21.4
2023-05-15 15:00:00,2023-05-15 15:00:00,22.9,20.6,22.9,20.6
2023-05-15 18:00:00,2023-05-15 18:00:00,19.9,15.7,19.9,15.7
2023-05-15 21:00:00,2023-05-15 21:00:00,16,14,16,14
2023-05-16 00:00:00,2023-05-16 00:00:00,11.9,12.5,11.9,12.5
2023-05-16 03:00:00,2023-05-16 03:00:00,11.9,12.1,11.9,12.1
2023-05-16 06:00:00,2023-05-16 06:00:00,12.5,14.4,12.5,14.4
2023-05-16 09:00:00,2023-05-16 09:00:00,14.8,14.7,14.8,14.7
2023-05-16 12:00:00,2023-05-16 12:00:00,16.4,15.9,16.4,15.9
2023-05-16 15:00:00,2023-05-16 15:00:00,16.1,15.9,16.1,15.9
2023-05-16 18:00:00,2023-05-16 18:00:00,14.2,14,14.2,14
2023-05-16 21:00:00,2023-05-16 21:00:00,12.5,12,12.5,12
2023-05-17 00:00:00,2023-05-17 00:00:00,9.8,8.9,9.8,8.9
2023-05-17 03:00:00,2023-05-17 03:00:00,10,8.7,10,8.7
2023-05-17 18:00:00,2023-05-17 18:00:00,9.6,16.2,9.6,16.2
2023-05-17 21:00:00,2023-05-17 21:00:00,8,12.4,8,12.4
2023-05-18 00:00:00,2023-05-18 00:00:00,6.3,8,6.3,8
2023-05-18 03:00:00,2023-05-18 03:00:00,5.8,7.4,5.8,7.4
2023-05-18 06:00:00,2023-05-18 06:00:00,7.3,8.1,7.3,8.1
2023-05-18 09:00:00,2023-05-18 09:00:00,10,11.6,10,11.6
2023-05-18 12:00:00,2023-05-18 12:00:00,13.6,14.6,13.6,14.6
2023-05-18 15:00:00,2023-05-18 15:00:00,14,14.9,14,14.9
2023-05-18 18:00:00,2023-05-18 18:00:00,12.6,9.6,12.6,9.6
2023-05-18 21:00:00,2023-05-18 21:00:00,10.6,7.9,10.6,7.9
2023-05-19 00:00:00,2023-05-19 00:00:00,10.3,6.8,10.3,6.8
2023-05-19 03:00:00,2023-05-19 03:00:00,10.2,5.5,10.2,5.5
2023-05-19 06:00:00,2023-05-19 06:00:00,11.2,10.2,11.2,10.2
2023-05-19 09:00:00,2023-05-19 09:00:00,15.6,14.5,15.6,14.5
2023-05-19 12:00:00,2023-05-19 12:00:00,17.4,16.7,17.4,16.7
2023-05-19 15:00:00,2023-05-19 15:00:00,17.1,17,17.1,17
2023-05-19 18:00:00,2023-05-19 18:00:00,14.7,14.1,14.7,14.1
2023-05-19 21:00:00,2023-05-19 21:00:00,12.3,11.6,12.3,11.6
2023-05-20 00:00:00,2023-05-20 00:00:00,11.5,11,11.5,11
2023-05-20 03:00:00,2023-05-20 03:00:00,9.6,11.1,9.6,11.1
2023-05-20 06:00:00,2023-05-20 06:00:00,14.4,13.3,14.4,13.3
2023-05-20 09:00:00,2023-05-20 09:00:00,18.9,18,18.9,18
2023-05-20 12:00:00,2023-05-20 12:00:00,20.6,20.1,20.6,20.1
2023-05-20 15:00:00,2023-05-20 15:00:00,21.2,20,21.2,20
2023-05-20 18:00:00,2023-05-20 18:00:00,17.7,15.7,17.7,15.7
2023-05-20 21:00:00,2023-05-20 21:00:00,10.8,12.2,10.8,12.2
2023-05-21 00:00:00,2023-05-21 00:00:00,8.8,8.6,8.8,8.6
2023-05-21 03:00:00,2023-05-21 03:00:00,6.7,7.8,6.7,7.8
2023-05-21 06:00:00,2023-05-21 06:00:00,15.6,14.8,15.6,14.8
2023-05-21 09:00:00,2023-05-21 09:00:00,19.7,19,19.7,19
2023-05-21 12:00:00,2023-05-21 12:00:00,20,20.7,20,20.7
2023-05-21 15:00:00,2023-05-21 15:00:00,20.9,20.3,20.9,20.3
2023-05-21 18:00:00,2023-05-21 18:00:00,17.5,15.9,17.5,15.9
2023-05-21 21:00:00,2023-05-21 21:00:00,11.4,11.8,11.4,11.8
2023-05-22 00:00:00,2023-05-22 00:00:00,7.9,8.4,7.9,8.4
2023-05-22 03:00:00,2023-05-22 03:00:00,7.5,8.3,7.5,8.3
2023-05-22 06:00:00,2023-05-22 06:00:00,15.2,16.4,15.2,16.4
2023-05-22 09:00:00,2023-05-22 09:00:00,20.7,20.2,20.7,20.2
2023-05-22 12:00:00,2023-05-22 12:00:00,20.3,20.1,20.3,20.1
2023-05-22 15:00:00,2023-05-22 15:00:00,20.6,19.8,20.6,19.8
2023-05-22 18:00:00,2023-05-22 18:00:00,18,16.4,18,16.4
2023-05-23 09:00:00,2023-05-23 09:00:00,21.7,19.8,21.7,19.8
2023-05-23 12:00:00,2023-05-23 12:00:00,21.9,19.6,21.9,19.6
2023-05-23 15:00:00,2023-05-23 15:00:00,21.9,19.7,21.9,19.7
2023-05-23 18:00:00,2023-05-23 18:00:00,20.2,17.1,20.2,17.1
2023-05-23 21:00:00,2023-05-23 21:00:00,13.2,13.2,13.2,13.2
2023-05-24 00:00:00,2023-05-24 00:00:00,12.3,13.3,12.3,13.3
2023-05-24 03:00:00,2023-05-24 03:00:00,11.9,12.6,11.9,12.6
2023-05-24 06:00:00,2023-05-24 06:00:00,19.2,17,19.2,17
2023-05-24 09:00:00,2023-05-24 09:00:00,23,20.3,22.1,20.3
2023-05-24 12:00:00,2023-05-24 12:00:00,23.8,21,23.8,21
2023-05-24 15:00:00,2023-05-24 15:00:00,24.1,20.9,23.3,20.9
2023-05-24 18:00:00,2023-05-24 18:00:00,21.4,17.8,21.4,17.8
2023-05-24 21:00:00,2023-05-24 21:00:00,14.2,14.7,14.2,14.7
2023-05-25 00:00:00,2023-05-25 00:00:00,11.4,13.2,11.4,13.2
2023-05-25 03:00:00,2023-05-25 03:00:00,10.4,11.8,10.4,11.8
2023-05-25 06:00:00,2023-05-25 06:00:00,18.9,19.2,18.9,19.2
2023-05-25 09:00:00,2023-05-25 09:00:00,24.2,23.4,23.5,23.4
2023-05-25 12:00:00,2023-05-25 12:00:00,24.8,22.7,24.2,22.7
2023-05-25 15:00:00,2023-05-25 15:00:00,23.1,23,22.5,23
2023-05-25 18:00:00,2023-05-25 18:00:00,21.3,19.4,21.3,19.4
2023-05-25 21:00:00,2023-05-25 21:00:00,17.6,13.9,17.6,13.9
2023-05-26 00:00:00,2023-05-26 00:00:00,13.7,13.3,13.7,13.3
2023-05-26 03:00:00,2023-05-26 03:00:00,10.9,12.8,10.9,12.8
2023-05-26 06:00:00,2023-05-26 06:00:00,12,15.5,12,15.5
2023-05-26 09:00:00,2023-05-26 09:00:00,15,19.3,15,19.3
2023-05-26 12:00:00,2023-05-26 12:00:00,19,20.7,19,20.7
2023-05-26 15:00:00,2023-05-26 15:00:00,19.5,20.3,19.5,20.3
2023-05-26 18:00:00,2023-05-26 18:00:00,15.9,14,15.9,14
2023-05-26 21:00:00,2023-05-26 21:00:00,11.7,10.2,11.7,10.2
2023-05-27 00:00:00,2023-05-27 00:00:00,9.3,7,9.3,7
2023-05-27 03:00:00,2023-05-27 03:00:00,6.8,5.7,6.8,5.7
2023-05-27 06:00:00,2023-05-27 06:00:00,9.7,9.8,9.7,9.8
2023-05-27 09:00:00,2023-05-27 09:00:00,13.3,14,13.3,14
2023-05-27 12:00:00,2023-05-27 12:00:00,15.1,14.9,15.1,14.9
2023-05-27 15:00:00,2023-05-27 15:00:00,15.1,14.8,15.1,14.8
2023-05-27 18:00:00,2023-05-27 18:00:00,12.6,12.2,12.6,12.2
2023-05-27 21:00:00,2023-05-27 21:00:00,7.1,7.7,7.1,7.7
2023-05-28 03:00:00,2023-05-28 03:00:00,3.5,7.2,3.5,7.2
2023-05-28 06:00:00,2023-05-28 06:00:00,13.1,14.4,13.1,14.4
2023-05-28 09:00:00,2023-05-28 09:00:00,16.1,18.4,16.1,18.4
2023-05-28 12:00:00,2023-05-28 12:00:00,18.7,20.1,18.7,20.1
2023-05-28 15:00:00,2023-05-28 15:00:00,19.4,20.1,19.4,20.1
2023-05-28 18:00:00,2023-05-28 18:00:00,16.5,16.7,16.5,16.7
2023-05-28 21:00:00,2023-05-28 21:00:00,9.4,13.2,9.4,13.2
2023-05-29 00:00:00,2023-05-29 00:00:00,6.6,11.5,6.6,11.5
2023-05-29 03:00:00,2023-05-29 03:00:00,6,10.7,6,10.7
2023-05-29 06:00:00,2023-05-29 06:00:00,14.9,15.7,14.9,15.7
2023-05-29 09:00:00,2023-05-29 09:00:00,20,19.5,20,19.5
2023-05-29 12:00:00,2023-05-29 12:00:00,21.2,20.3,21.2,20.3
2023-05-29 15:00:00,2023-05-29 15:00:00,20.8,20.2,20.8,20.2
2023-05-29 18:00:00,2023-05-29 18:00:00,18.1,16.3,18.1,16.3
2023-05-29 21:00:00,2023-05-29 21:00:00,15.4,12.7,15.4,12.7
2023-05-30 00:00:00,2023-05-30 00:00:00,11.8,10.8,11.8,10.8
2023-05-30 03:00:00,2023-05-30 03:00:00,10.6,10.3,10.6,10.3
2023-05-30 06:00:00,2023-05-30 06:00:00,15.7,15.5,15.7,15.5
2023-05-30 09:00:00,2023-05-30 09:00:00,18.8,18.9,18.8,18.9
2023-05-30 12:00:00,2023-05-30 12:00:00,20.3,19.6,20.3,19.6
2023-05-30 15:00:00,2023-05-30 15:00:00,19.1,18.9,19.1,18.9
2023-05-30 18:00:00,2023-05-30 18:00:00,16.6,15.7,16.6,15.7
2023-05-30 21:00:00,2023-05-30 21:00:00,12.2,12.1,12.2,12.1
2023-05-31 00:00:00,2023-05-31 00:00:00,8.5,9.1,8.5,9.1
2023-05-31 06:00:00,2023-05-31 06:00:00,11.7,12.1,11.7,12.1
2023-05-31 09:00:00,2023-05-31 09:00:00,15.7,16,15.7,16
2023-05-31 12:00:00,2023-05-31 12:00:00,19.5,18.2,19.5,18.2
2023-05-31 15:00:00,2023-05-31 15:00:00,20.3,19.3,20.3,19.3
2023-05-31 18:00:00,2023-05-31 18:00:00,18,17,18,17
2023-05-31 21:00:00,2023-05-31 21:00:00,13,13.5,13,13.5
2023-06-01 00:00:00,2023-06-01 00:00:00,10,10.9,10,10.9
2023-06-01 03:00:00,2023-06-01 03:00:00,7.5,10.5,7.5,10.5
2023-06-01 06:00:00,2023-06-01 06:00:00,13.3,17.6,13.3,17.6
2023-06-01 09:00:00,2023-06-01 09:00:00,18,21.5,18,21.5
2023-06-01 12:00:00,2023-06-01 12:00:00,19.3,23.9,19.3,23.9
2023-06-01 15:00:00,2023-06-01 15:00:00,21,23.9,21,23.9
2023-06-01 18:00:00,2023-06-01 18:00:00,18,18.8,18,18.8
2023-06-01 21:00:00,2023-06-01 21:00:00,14,14.4,14,14.4
2023-06-02 00:00:00,2023-06-02 00:00:00,9.9,11.2,9.9,11.2
2023-06-02 03:00:00,2023-06-02 03:00:00,8.6,9.6,8.6,9.6
2023-06-02 06:00:00,2023-06-02 06:00:00,7.2,11.5,7.2,11.5
2023-06-02 09:00:00,2023-06-02 09:00:00,8.5,13.6,8.5,13.6
2023-06-02 12:00:00,2023-06-02 12:00:00,12.7,15.7,12.7,15.7
2023-06-02 15:00:00,2023-06-02 15:00:00,12.6,15.4,12.6,15.4
2023-06-02 18:00:00,2023-06-02 18:00:00,10.7,12.4,10.7,12.4
2023-06-02 21:00:00,2023-06-02 21:00:00,6.5,10,6.5,10
2023-06-03 00:00:00,2023-06-03 00:00:00,4.1,8.1,2.2,8.1
2023-06-03 03:00:00,2023-06-03 03:00:00,3.6,4.9,1.4,2.4
2023-06-03 06:00:00,2023-06-03 06:00:00,8.3,8.6,8.3,8.6
2023-06-03 09:00:00,2023-06-03 09:00:00,10.5,13.2,10.5,13.2
2023-06-03 12:00:00,2023-06-03 12:00:00,14.2,14,14.2,14
2023-06-03 15:00:00,2023-06-03 15:00:00,13.5,13.7,13.5,13.7
2023-06-03 18:00:00,2023-06-03 18:00:00,10.9,12.6,10.9,12.6
2023-06-03 21:00:00,2023-06-03 21:00:00,8.2,9.4,8.2,9.4
2023-06-04 00:00:00,2023-06-04 00:00:00,5.5,6.4,5.5,6.4
2023-06-04 09:00:00,2023-06-04 09:00:00,15.5,17.7,15.5,17.7
2023-06-04 12:00:00,2023-06-04 12:00:00,17.9,19.2,17.9,19.2
2023-06-04 15:00:00,2023-06-04 15:00:00,17.5,18.1,17.5,18.1
2023-06-04 18:00:00,2023-06-04 18:00:00,15.8,15.7,15.8,15.7
2023-06-04 21:00:00,2023-06-04 21:00:00,13.1,10.7,13.1,10.7
2023-06-05 00:00:00,2023-06-05 00:00:00,8.2,8,8.2,8
2023-06-05 03:00:00,2023-06-05 03:00:00,5.8,7.2,5.8,7.2
2023-06-05 06:00:00,2023-06-05 06:00:00,13.7,11.1,13.7,11.1
2023-06-05 09:00:00,2023-06-05 09:00:00,15.6,14.3,15.6,14.3
2023-06-05 12:00:00,2023-06-05 12:00:00,18.4,17.1,18.4,17.1
2023-06-05 15:00:00,2023-06-05 15:00:00,18.2,17.1,18.2,17.1
2023-06-05 18:00:00,2023-06-05 18:00:00,16,14.4,16,14.4
2023-06-05 21:00:00,2023-06-05 21:00:00,10.5,9.7,10.5,9.7
2023-06-06 00:00:00,2023-06-06 00:00:00,6.5,8,6.5,8
2023-06-06 03:00:00,2023-06-06 03:00:00,6.3,8.4,6.3,8.4
2023-06-06 06:00:00,2023-06-06 06:00:00,15.8,17.1,15.8,17.1
2023-06-06 09:00:00,2023-06-06 09:00:00,20,20.7,20,20.7
2023-06-06 12:00:00,2023-06-06 12:00:00,22.7,22.6,22.7,22.6
2023-06-06 15:00:00,2023-06-06 15:00:00,23.9,22.7,23.9,22.7
2023-06-06 18:00:00,2023-06-06 18:00:00,20.8,19.7,20.8,19.7
2023-06-06 21:00:00,2023-06-06 21:00:00,12.5,14.7,12.5,14.7
2023-06-07 00:00:00,2023-06-07 00:00:00,8.9,14,8.9,14
2023-06-07 03:00:00,2023-06-07 03:00:00,9.1,12.7,9.1,12.7
2023-06-07 06:00:00,2023-06-07 06:00:00,20.3,19.6,20.3,19.6
2023-06-07 09:00:00,2023-06-07 09:00:00,23.5,24.5,23.5,24.5
2023-06-07 12:00:00,2023-06-07 12:00:00,25.6,25.6,25.6,25.6
2023-06-07 15:00:00,2023-06-07 15:00:00,26,24.2,26,24.2
2023-06-07 18:00:00,2023-06-07 18:00:00,22.6,19,22.6,19
2023-06-07 21:00:00,2023-06-07 21:00:00,15,17,15,17
2023-06-08 03:00:00,2023-06-08 03:00:00,11,13.8,11,13.8
2023-06-08 06:00:00,2023-06-08 06:00:00,19.1,21.1,19.1,21.1
2023-06-08 09:00:00,2023-06-08 09:00:00,25,25.7,24.4,25.7
2023-06-08 12:00:00,2023-06-08 12:00:00,26.9,26.8,26.9,26.8
2023-06-08 15:00:00,2023-06-08 15:00:00,26.8,26.7,26.8,26.7
2023-06-08 18:00:00,2023-06-08 18:00:00,24.6,22.8,23.9,22.8
2023-06-08 21:00:00,2023-06-08 21:00:00,18,19.4,18,19.4
2023-06-09 00:00:00,2023-06-09 00:00:00,13.3,16.1,13.3,16.1
2023-06-09 06:00:00,2023-06-09 06:00:00,21,22,21,22
2023-06-09 09:00:00,2023-06-09 09:00:00,24.4,25.7,23.8,25.7
2023-06-09 12:00:00,2023-06-09 12:00:00,24.8,26,24.8,26
2023-06-09 15:00:00,2023-06-09 15:00:00,24.1,25,23.3,25
2023-06-09 18:00:00,2023-06-09 18:00:00,20.5,21.2,20.5,21.2
2023-06-09 21:00:00,2023-06-09 21:00:00,16,17.6,16,17.6
2023-06-10 00:00:00,2023-06-10 00:00:00,13.2,15.7,13.2,15.7
2023-06-10 03:00:00,2023-06-10 03:00:00,11.7,15.1,11.7,15.1
2023-06-10 06:00:00,2023-06-10 06:00:00,15.3,16.6,15.3,16.6
2023-06-10 09:00:00,2023-06-10 09:00:00,18.9,19.7,18.9,19.7
2023-06-10 12:00:00,2023-06-10 12:00:00,20.4,21.1,20.4,21.1
2023-06-10 15:00:00,2023-06-10 15:00:00,19.7,20.4,19.7,20.4
2023-06-10 18:00:00,2023-06-10 18:00:00,17.1,17.5,17.1,17.5
2023-06-10 21:00:00,2023-06-10 21:00:00,13.9,14,13.9,14
2023-06-11 00:00:00,2023-06-11 00:00:00,10.9,11.8,10.9,11.8
2023-06-11 03:00:00,2023-06-11 03:00:00,9.4,10.6,9.4,10.6
2023-06-11 06:00:00,2023-06-11 06:00:00,14.4,15.2,14.4,15.2
2023-06-11 09:00:00,2023-06-11 09:00:00,18,19.2,18,19.2
2023-06-11 12:00:00,2023-06-11 12:00:00,19.8,20.7,19.8,20.7
2023-06-11 15:00:00,2023-06-11 15:00:00,20.5,20.4,20.5,20.4
2023-06-11 18:00:00,2023-06-11 18:00:00,17.7,17.8,17.7,17.8
2023-06-11 21:00:00,2023-06-11 21:00:00,12.8,14,12.8,14
2023-06-12 03:00:00,2023-06-12 03:00:00,8.5,11.4,8.5,11.4
2023-06-12 06:00:00,2023-06-12 06:00:00,15.6,15.5,15.6,15.5
2023-06-12 09:00:00,2023-06-12 09:00:00,18.2,17.3,18.2,17.3
2023-06-12 12:00:00,2023-06-12 12:00:00,18.1,19,18.1,19
2023-06-12 15:00:00,2023-06-12 15:00:00,18,21,18,21
2023-06-12 18:00:00,2023-06-12 18:00:00,17,18.7,17,18.7
2023-06-12 21:00:00,2023-06-12 21:00:00,12.4,14.9,12.4,14.9
2023-06-13 00:00:00,2023-06-13 00:00:00,11.5,12.4,11.5,12.4
2023-06-14 03:00:00,2023-06-14 03:00:00,12.6,13.2,12.6,13.2
2023-06-14 06:00:00,2023-06-14 06:00:00,15.7,18.5,15.7,18.5
2023-06-14 09:00:00,2023-06-14 09:00:00,18.4,22.9,18.4,22.9
2023-06-14 12:00:00,2023-06-14 12:00:00,20.7,25,20.7,25
2023-06-14 15:00:00,2023-06-14 15:00:00,21.4,24.9,21.4,24.9
2023-06-14 18:00:00,2023-06-14 18:00:00,20.4,21.8,20.4,21.8
2023-06-14 21:00:00,2023-06-14 21:00:00,18.3,18.6,18.3,18.6
2023-06-15 00:00:00,2023-06-15 00:00:00,17,15.1,17,15.1
2023-06-15 15:00:00,2023-06-15 15:00:00,18.2,25.1,18.2,24.7
2023-06-15 18:00:00,2023-06-15 18:00:00,16.3,20.3,16.3,20.3
2023-06-15 21:00:00,2023-06-15 21:00:00,15.7,18.1,15.7,18.1
2023-06-16 00:00:00,2023-06-16 00:00:00,14.6,16.4,14.6,16.4
2023-06-16 03:00:00,2023-06-16 03:00:00,14.2,17.2,14.2,17.2
2023-06-16 06:00:00,2023-06-16 06:00:00,17.1,21.5,17.1,21.5
2023-06-16 09:00:00,2023-06-16 09:00:00,23,26,22.9,25.8
2023-06-16 12:00:00,2023-06-16 12:00:00,25.3,26.7,25,26.7
2023-06-16 15:00:00,2023-06-16 15:00:00,24.6,21,24.4,21
2023-06-16 18:00:00,2023-06-16 18:00:00,17.9,18.5,17.9,18.5
2023-06-16 21:00:00,2023-06-16 21:00:00,17.2,18,17.2,18
2023-06-17 00:00:00,2023-06-17 00:00:00,16.4,17.5,16.4,17.5
2023-06-17 03:00:00,2023-06-17 03:00:00,16.3,16.3,16.3,16.3
2023-06-17 06:00:00,2023-06-17 06:00:00,18.2,22.3,18.2,22.3
2023-06-17 09:00:00,2023-06-17 09:00:00,26.8,27.2,26.6,27.2
2023-06-17 12:00:00,2023-06-17 12:00:00,29.3,25.6,28.1,25.6
2023-06-17 15:00:00,2023-06-17 15:00:00,18,25.2,18,24.6
2023-06-17 18:00:00,2023-06-17 18:00:00,17.7,22.7,17.7,22.7
2023-06-17 21:00:00,2023-06-17 21:00:00,17.2,18.9,17.2,18.9
2023-06-18 00:00:00,2023-06-18 00:00:00,16.8,17.8,16.8,17.8
2023-06-18 09:00:00,2023-06-18 09:00:00,21.6,18,21.6,18
2023-06-18 12:00:00,2023-06-18 12:00:00,23.9,20.7,24,20.7
2023-06-18 15:00:00,2023-06-18 15:00:00,24.1,22.6,24.2,22.6
2023-06-18 18:00:00,2023-06-18 18:00:00,22,19.3,22,19.3
2023-06-18 21:00:00,2023-06-18 21:00:00,16.6,17.2,16.6,17.2
2023-06-19 00:00:00,2023-06-19 00:00:00,16.8,14.7,16.8,14.7
2023-06-19 03:00:00,2023-06-19 03:00:00,15.5,14.9,15.5,14.9
2023-06-19 06:00:00,2023-06-19 06:00:00,17.7,20.8,17.7,20.8
2023-06-19 09:00:00,2023-06-19 09:00:00,20.5,22.3,20.5,22.3
2023-06-19 12:00:00,2023-06-19 12:00:00,23.4,21.8,23.4,21.8
2023-06-19 15:00:00,2023-06-19 15:00:00,22,20.3,22,20.3
2023-06-19 18:00:00,2023-06-19 18:00:00,19.9,18.9,19.9,18.9
2023-06-19 21:00:00,2023-06-19 21:00:00,17.4,15.6,17.4,15.6
2023-06-20 03:00:00,2023-06-20 03:00:00,15.6,14.3,15.6,14.3
2023-06-20 06:00:00,2023-06-20 06:00:00,18.4,17.7,18.4,17.7
2023-06-20 09:00:00,2023-06-20 09:00:00,24.3,22,24,22
2023-06-20 12:00:00,2023-06-20 12:00:00,25.9,23.1,25.6,23
2023-06-20 15:00:00,2023-06-20 15:00:00,26.8,24.3,26.5,24.2
2023-06-20 18:00:00,2023-06-20 18:00:00,22.8,21.3,22.8,21.3
2023-06-20 21:00:00,2023-06-20 21:00:00,17.8,16.9,17.8,16.9
2023-06-21 00:00:00,2023-06-21 00:00:00,15.6,15,15.6,15
2023-06-21 03:00:00,2023-06-21 03:00:00,15,16.2,15,16.2
2023-06-21 06:00:00,2023-06-21 06:00:00,22.8,23.8,22.8,23.6
2023-06-21 09:00:00,2023-06-21 09:00:00,26.7,27.9,26.4,27.9
2023-06-21 12:00:00,2023-06-21 12:00:00,28.6,29.3,27.8,29.3
2023-06-21 15:00:00,2023-06-21 15:00:00,28.3,28.8,27.7,28.8
2023-06-21 18:00:00,2023-06-21 18:00:00,24.2,24.4,24.1,24.3
2023-06-21 21:00:00,2023-06-21 21:00:00,18.8,20.8,18.8,20.8
2023-06-22 00:00:00,2023-06-22 00:00:00,18.1,18.5,18.1,18.5
2023-06-22 03:00:00,2023-06-22 03:00:00,16.9,18.2,16.9,18.2
2023-06-22 06:00:00,2023-06-22 06:00:00,21.4,24.3,21.4,24.4
2023-06-22 09:00:00,2023-06-22 09:00:00,22.5,26.6,22.5,26.4
2023-06-22 12:00:00,2023-06-22 12:00:00,21.4,28.3,21.4,27.5
2023-06-22 15:00:00,2023-06-22 15:00:00,25.1,28.1,25.1,28.1
2023-06-22 18:00:00,2023-06-22 18:00:00,21.8,22.9,21.8,22.9
2023-06-22 21:00:00,2023-06-22 21:00:00,16.7,20.3,16.7,20.3
2023-06-23 00:00:00,2023-06-23 00:00:00,14.6,19.1,14.6,19.1
2023-06-23 09:00:00,2023-06-23 09:00:00,23.4,23.3,23,22.8
2023-06-23 12:00:00,2023-06-23 12:00:00,26.1,25.7,25.7,25.7
2023-06-23 15:00:00,2023-06-23 15:00:00,23,26.1,22.6,25.6
2023-06-23 18:00:00,2023-06-23 18:00:00,20.6,22.7,20.6,22.7
2023-06-23 21:00:00,2023-06-23 21:00:00,18.6,19,18.6,19
2023-06-24 00:00:00,2023-06-24 00:00:00,18.1,16.7,18.1,16.7
2023-06-24 03:00:00,2023-06-24 03:00:00,16.8,17.7,16.8,17.7
2023-06-24 06:00:00,2023-06-24 06:00:00,20,24.2,20,24.1
2023-06-24 09:00:00,2023-06-24 09:00:00,24.3,20.6,24,20.6
