Date and time,Check time,Measured air temperature,Forecasted air temperature,Feelslike temperature,Forecasted feelslike temperature
2023-06-17 18:00:00,2023-06-17 18:00:00,16.8,17.4,16.8,17.4
2023-06-18 00:00:00,2023-06-18 00:00:00,16.5,15.8,16.5,15.8
2023-06-18 06:00:00,2023-06-18 06:00:00,14.8,17.8,14.8,17.8
2023-06-18 12:00:00,2023-06-18 12:00:00,18.3,18.4,18.3,18.4
2023-06-18 18:00:00,2023-06-18 18:00:00,16.4,16,16.4,16
2023-06-18 21:00:00,2023-06-18 21:00:00,15.4,21.9,15.4,21.9
2023-06-19 00:00:00,2023-06-19 00:00:00,15,20.9,15,20.9
2023-06-19 06:00:00,2023-06-19 06:00:00,14.6,23.2,14.6,22.9
2023-06-19 12:00:00,2023-06-19 12:00:00,14.6,28.9,14.6,28.9
2023-06-20 06:00:00,2023-06-20 06:00:00,15.2,17.3,15.2,17.3
2023-06-20 12:00:00,2023-06-20 12:00:00,17.3,20.8,17.3,20.8
2023-06-20 18:00:00,2023-06-20 18:00:00,13.7,19.4,13.7,19.4
2023-06-21 00:00:00,2023-06-21 00:00:00,15.1,17.1,15.1,17.1
2023-06-20 21:00:00,2023-06-20 21:00:00,12.9,17.4,12.9,17.4
2023-06-21 06:00:00,2023-06-21 06:00:00,21.7,20.1,21.7,20.1
2023-06-21 21:00:00,2023-06-21 21:00:00,18.3,21.7,18.3,21.7
2023-06-22 00:00:00,2023-06-22 00:00:00,17.7,18,17.7,18
2023-06-22 06:00:00,2023-06-22 06:00:00,18.4,18,18.4,18
2023-06-22 12:00:00,2023-06-22 12:00:00,20.1,19,20.1,19
2023-06-22 21:00:00,2023-06-22 21:00:00,15.6,17.3,15.6,17.3
2023-06-23 00:00:00,2023-06-23 00:00:00,15.3,16.8,15.3,16.8
2023-06-23 06:00:00,2023-06-23 06:00:00,17.5,18.8,17.5,18.8
2023-06-23 12:00:00,2023-06-23 12:00:00,18.8,19.3,18.8,19.3
2023-06-23 18:00:00,2023-06-23 18:00:00,18.1,16.6,18.1,16.6
2023-06-24 00:00:00,2023-06-24 00:00:00,16.4,15.9,16.4,15.9
2023-06-24 06:00:00,2023-06-24 06:00:00,18.5,18.9,18.5,18.9
2023-06-24 12:00:00,2023-06-24 12:00:00,20.6,19.8,20.6,19.8
2023-06-24 18:00:00,2023-06-24 18:00:00,18.4,18.2,18.4,18.2
2023-06-25 00:00:00,2023-06-25 00:00:00,14.4,14.7,14.4,14.7
2023-06-25 06:00:00,2023-06-25 06:00:00,20.6,18,20.6,18
2023-06-25 12:00:00,2023-06-25 12:00:00,21.6,19.8,21.6,19.8
2023-06-25 18:00:00,2023-06-25 18:00:00,19.2,16.6,19.2,16.6
2023-06-26 00:00:00,2023-06-26 00:00:00,14.9,12.8,14.9,12.8
2023-06-26 06:00:00,2023-06-26 06:00:00,17.9,16.9,17.9,16.9
2023-06-26 12:00:00,2023-06-26 12:00:00,20.9,20.1,20.9,20.1
2023-06-26 18:00:00,2023-06-26 18:00:00,18.6,17.8,18.6,17.8
2023-06-27 00:00:00,2023-06-27 00:00:00,14.7,15.5,14.7,15.5
2023-06-27 06:00:00,2023-06-27 06:00:00,19.5,16.9,19.5,16.9
2023-06-27 12:00:00,2023-06-27 12:00:00,17.3,16.7,17.3,16.7
2023-06-27 18:00:00,2023-06-27 18:00:00,15.7,15.8,15.7,15.8
2023-06-29 12:00:00,2023-06-29 12:00:00,22.3,17.1,22.3,17.1
2023-06-29 18:00:00,2023-06-29 18:00:00,19.9,16.7,19.9,16.7
2023-06-30 00:00:00,2023-06-30 00:00:00,17.7,15,17.7,15
2023-06-30 06:00:00,2023-06-30 06:00:00,19.8,16.9,19.8,16.9
2023-07-01 06:00:00,2023-07-01 06:00:00,18.7,19,18.7,19
2023-07-01 12:00:00,2023-07-01 12:00:00,20.6,18.7,20.6,18.7
2023-07-02 12:00:00,2023-07-02 12:00:00,18.1,20.5,18.1,20.5
2023-07-02 18:00:00,2023-07-02 18:00:00,17.3,18.5,17.3,18.5
2023-07-03 00:00:00,2023-07-03 00:00:00,16.2,16.9,16.2,16.9
2023-07-03 06:00:00,2023-07-03 06:00:00,16,19,16,19
2023-07-05 12:00:00,2023-07-05 12:00:00,19.9,22,19.9,22
2023-07-05 18:00:00,2023-07-05 18:00:00,22,20.6,22,20.6
2023-07-06 00:00:00,2023-07-06 00:00:00,16.9,16.8,16.9,16.8
2023-07-06 06:00:00,2023-07-06 06:00:00,18,20.6,18,20.6
2023-07-06 18:00:00,2023-07-06 18:00:00,16.6,20.2,16.6,20.2
2023-07-07 00:00:00,2023-07-07 00:00:00,16,16.4,16,16.4
2023-07-07 06:00:00,2023-07-07 06:00:00,17.9,19.4,17.9,19.4
2023-07-07 12:00:00,2023-07-07 12:00:00,19.7,23,19.7,23
2023-07-07 18:00:00,2023-07-07 18:00:00,17.8,17,17.8,17
2023-07-08 00:00:00,2023-07-08 00:00:00,16.8,15.6,16.8,15.6
2023-07-08 06:00:00,2023-07-08 06:00:00,18.3,17.3,18.3,17.3
2023-07-08 12:00:00,2023-07-08 12:00:00,19.7,18.1,19.7,18.1
2023-07-08 18:00:00,2023-07-08 18:00:00,17.6,18.2,17.6,18.2
2023-07-09 00:00:00,2023-07-09 00:00:00,16.6,13.9,16.6,13.9
2023-07-09 06:00:00,2023-07-09 06:00:00,19.6,19.2,19.6,19.2
2023-07-09 12:00:00,2023-07-09 12:00:00,21,23.5,21,22.9
2023-07-09 18:00:00,2023-07-09 18:00:00,19.1,18,19.1,18
2023-07-10 00:00:00,2023-07-10 00:00:00,13.7,13.5,13.7,13.5
2023-07-10 06:00:00,2023-07-10 06:00:00,17,17.7,17,17.7
2023-07-10 12:00:00,2023-07-10 12:00:00,20.6,22.1,20.6,22.1
2023-07-10 18:00:00,2023-07-10 18:00:00,18.5,19,18.5,19
2023-07-11 00:00:00,2023-07-11 00:00:00,14.8,13.6,14.8,13.6
2023-07-11 06:00:00,2023-07-11 06:00:00,18.5,18.7,18.5,18.7
2023-07-11 12:00:00,2023-07-11 12:00:00,21.7,21.8,21.7,21.8
2023-07-11 18:00:00,2023-07-11 18:00:00,19.6,18.3,19.6,18.3
2023-07-12 00:00:00,2023-07-12 00:00:00,14.9,14.3,14.9,14.3
2023-07-12 06:00:00,2023-07-12 06:00:00,19.4,19,19.4,19
2023-07-12 12:00:00,2023-07-12 12:00:00,25.4,23.9,25.3,23.6
2023-07-12 18:00:00,2023-07-12 18:00:00,20,18.2,20,18.2
2023-07-13 00:00:00,2023-07-13 00:00:00,18.3,16.9,18.3,16.9
2023-07-13 06:00:00,2023-07-13 06:00:00,19.5,18.1,19.5,18.1
2023-07-13 12:00:00,2023-07-13 12:00:00,20.6,19,20.6,19
2023-07-14 12:00:00,2023-07-14 12:00:00,19.3,18.5,19.3,18.5
2023-07-14 18:00:00,2023-07-14 18:00:00,17.8,17,17.8,17
2023-07-15 00:00:00,2023-07-15 00:00:00,16.8,16,16.8,16
2023-07-15 06:00:00,2023-07-15 06:00:00,19.4,17.7,19.4,17.7
2023-07-16 12:00:00,2023-07-16 12:00:00,23.8,27.7,24,27.7
2023-07-16 18:00:00,2023-07-16 18:00:00,19.6,19.8,19.6,19.8
2023-07-17 00:00:00,2023-07-17 00:00:00,18.1,16.9,18.1,16.9
2023-07-17 06:00:00,2023-07-17 06:00:00,20.9,19.3,20.9,19.3
2023-07-18 18:00:00,2023-07-18 18:00:00,17.8,17.2,17.8,17.2
2023-07-19 00:00:00,2023-07-19 00:00:00,17.6,16.7,17.6,16.7
2023-07-19 06:00:00,2023-07-19 06:00:00,17.1,17.4,17.1,17.4
2023-07-19 12:00:00,2023-07-19 12:00:00,17.4,18.3,17.4,18.3
2023-07-19 18:00:00,2023-07-19 18:00:00,16.4,17.3,16.4,17.3
2023-07-20 00:00:00,2023-07-20 00:00:00,17,14.1,17,14.1
2023-07-20 06:00:00,2023-07-20 06:00:00,17.8,17.3,17.8,17.3
2023-07-20 12:00:00,2023-07-20 12:00:00,19.7,18.4,19.7,18.4
2023-07-20 18:00:00,2023-07-20 18:00:00,17,17,17,17
2023-07-21 00:00:00,2023-07-21 00:00:00,16.9,15.9,16.9,15.9
2023-07-21 06:00:00,2023-07-21 06:00:00,17.1,17.8,17.1,17.8
2023-07-22 18:00:00,2023-07-22 18:00:00,16.9,16.7,16.9,16.7
2023-07-23 00:00:00,2023-07-23 00:00:00,16.8,15.8,16.8,15.8
2023-07-23 06:00:00,2023-07-23 06:00:00,15.5,17.9,15.5,17.9
2023-07-23 12:00:00,2023-07-23 12:00:00,17.6,20.5,17.6,20.5
2023-07-22 12:00:00,2023-07-22 12:00:00,18.3,18.7,18.3,18.7
2023-07-23 18:00:00,2023-07-23 18:00:00,17.1,16.9,17.1,16.9
2023-07-24 00:00:00,2023-07-24 00:00:00,16.2,15,16.2,15
2023-07-24 12:00:00,2023-07-24 12:00:00,21,19.5,21,19.5
2023-07-24 18:00:00,2023-07-24 18:00:00,21.1,16.7,21.1,16.7
2023-07-25 00:00:00,2023-07-25 00:00:00,18.5,16.1,18.5,16.1
2023-07-25 06:00:00,2023-07-25 06:00:00,18.9,18.1,18.9,18.1
2023-07-25 12:00:00,2023-07-25 12:00:00,20.6,20.7,20.6,20.7
2023-07-25 18:00:00,2023-07-25 18:00:00,17.8,17.7,17.8,17.7
2023-07-26 00:00:00,2023-07-26 00:00:00,17.3,17,17.3,17
2023-07-26 06:00:00,2023-07-26 06:00:00,17.9,17.4,17.9,17.4
2023-07-26 12:00:00,2023-07-26 12:00:00,18.6,17.7,18.6,17.7
2023-07-26 18:00:00,2023-07-26 18:00:00,16.5,14,16.5,14
2023-07-27 00:00:00,2023-07-27 00:00:00,16.8,15.6,16.8,15.6
2023-07-27 06:00:00,2023-07-27 06:00:00,17.7,16.6,17.7,16.6
2023-07-27 12:00:00,2023-07-27 12:00:00,19.3,16.9,19.3,16.9
2023-07-27 18:00:00,2023-07-27 18:00:00,17.4,17.1,17.4,17.1
2023-07-28 00:00:00,2023-07-28 00:00:00,12.5,16.9,12.5,16.9
2023-07-28 06:00:00,2023-07-28 06:00:00,14.8,17,14.8,17
2023-07-29 18:00:00,2023-07-29 18:00:00,18.1,20.2,18.1,20.2
2023-07-30 00:00:00,2023-07-30 00:00:00,16.7,17.6,16.7,17.6
2023-07-30 06:00:00,2023-07-30 06:00:00,16.7,19.9,16.7,19.9
2023-07-30 12:00:00,2023-07-30 12:00:00,20.1,20.3,20.1,20.3
2023-07-30 18:00:00,2023-07-30 18:00:00,18.5,17.9,18.5,17.9
2023-07-31 00:00:00,2023-07-31 00:00:00,18.2,16,18.2,16
2023-07-31 06:00:00,2023-07-31 06:00:00,14.4,18.9,14.4,18.9
2023-07-31 12:00:00,2023-07-31 12:00:00,21,20.4,21,20.4
2023-07-31 18:00:00,2023-07-31 18:00:00,16.3,17.8,16.3,17.8
2023-08-01 00:00:00,2023-08-01 00:00:00,18.7,16.2,18.7,16.2
2023-08-01 06:00:00,2023-08-01 06:00:00,19.6,17.5,19.6,17.5
2023-08-01 12:00:00,2023-08-01 12:00:00,17.9,18.5,17.9,18.5
2023-08-02 12:00:00,2023-08-02 12:00:00,20.2,20.2,20.2,20.2
2023-08-02 18:00:00,2023-08-02 18:00:00,20.2,18.9,20.2,18.9
2023-08-03 00:00:00,2023-08-03 00:00:00,18.5,16.1,18.5,16.1
2023-08-03 06:00:00,2023-08-03 06:00:00,16.3,16.8,16.3,16.8
2023-08-03 12:00:00,2023-08-03 12:00:00,21.7,19.2,21.7,19.2
2023-08-03 18:00:00,2023-08-03 18:00:00,18.4,17.5,18.4,17.5
2023-08-04 00:00:00,2023-08-04 00:00:00,18.5,17.2,18.5,17.2
2023-08-05 18:00:00,2023-08-05 18:00:00,18.4,18.1,18.4,18.1
2023-08-06 00:00:00,2023-08-06 00:00:00,17.4,16.9,17.4,16.9
2023-08-06 06:00:00,2023-08-06 06:00:00,18.6,18.1,18.6,18.1
2023-08-06 12:00:00,2023-08-06 12:00:00,30.5,20.4,32.8,20.4
2023-08-06 18:00:00,2023-08-06 18:00:00,29.1,17.8,29.9,17.8
2023-08-07 00:00:00,2023-08-07 00:00:00,20.3,17.3,20.3,17.3
2023-08-07 06:00:00,2023-08-07 06:00:00,18.9,17.8,18.9,17.8
2023-08-08 12:00:00,2023-08-08 12:00:00,14.8,16.7,14.8,16.7
2023-08-08 18:00:00,2023-08-08 18:00:00,16.4,17,16.4,17
2023-08-09 00:00:00,2023-08-09 00:00:00,15.9,14,15.9,14
2023-08-09 06:00:00,2023-08-09 06:00:00,12.5,15.7,12.5,15.7
2023-08-09 12:00:00,2023-08-09 12:00:00,18.2,17.7,18.2,17.7
2023-08-09 18:00:00,2023-08-09 18:00:00,15.9,16.6,15.9,16.6
2023-08-10 00:00:00,2023-08-10 00:00:00,15.8,15.7,15.8,15.7
2023-08-10 06:00:00,2023-08-10 06:00:00,16.6,18.4,16.6,18.4
2023-08-10 12:00:00,2023-08-10 12:00:00,16.8,17.8,16.8,17.8
2023-08-10 18:00:00,2023-08-10 18:00:00,15.6,15.1,15.6,15.1
2023-08-11 00:00:00,2023-08-11 00:00:00,15.9,15.4,15.9,15.4
2023-08-11 06:00:00,2023-08-11 06:00:00,17,15.5,17,15.5
2023-08-11 12:00:00,2023-08-11 12:00:00,20.1,17.4,20.1,17.4
2023-08-12 18:00:00,2023-08-12 18:00:00,17.6,17.4,17.6,17.4
2023-08-13 00:00:00,2023-08-13 00:00:00,15.3,17.4,15.3,17.4
2023-08-13 06:00:00,2023-08-13 06:00:00,18,16.7,18,16.7
2023-08-13 12:00:00,2023-08-13 12:00:00,19.1,18.7,19.1,18.7
2023-08-13 18:00:00,2023-08-13 18:00:00,16.8,16.9,16.8,16.9
2023-08-14 00:00:00,2023-08-14 00:00:00,16.5,15.5,16.5,15.5
2023-08-14 12:00:00,2023-08-14 12:00:00,21.2,20,21.2,20
2023-08-14 18:00:00,2023-08-14 18:00:00,19.5,17.3,19.5,17.3
2023-08-15 00:00:00,2023-08-15 00:00:00,18.2,16.5,18.2,16.5
2023-08-15 06:00:00,2023-08-15 06:00:00,22,19.6,22,19.6
2023-08-15 12:00:00,2023-08-15 12:00:00,30.5,23.2,32.2,23.7
2023-08-15 18:00:00,2023-08-15 18:00:00,24.8,20.6,25.2,20.6
2023-08-16 00:00:00,2023-08-16 00:00:00,18.7,18.9,18.7,18.9
2023-08-16 06:00:00,2023-08-16 06:00:00,23.9,20.9,24.2,20.9
2023-08-17 12:00:00,2023-08-17 12:00:00,21.7,21.8,21.7,21.8
2023-08-17 18:00:00,2023-08-17 18:00:00,21.3,19.4,21.3,19.4
2023-08-18 00:00:00,2023-08-18 00:00:00,18.5,15.2,18.5,15.2
2023-08-18 06:00:00,2023-08-18 06:00:00,19.4,15.9,19.4,15.9
2023-08-18 12:00:00,2023-08-18 12:00:00,20.7,22,20.7,22
2023-08-18 18:00:00,2023-08-18 18:00:00,22.3,20,22.3,20
2023-08-19 00:00:00,2023-08-19 00:00:00,19.8,17.6,19.8,17.6
2023-08-19 06:00:00,2023-08-19 06:00:00,22.4,17.6,22.4,17.6
2023-08-19 18:00:00,2023-08-19 18:00:00,22.5,21.5,22.5,21.5
2023-08-20 00:00:00,2023-08-20 00:00:00,18.4,19.1,18.4,19.1
2023-08-20 06:00:00,2023-08-20 06:00:00,23.6,18.5,24,18.5
2023-08-20 12:00:00,2023-08-20 12:00:00,24.8,24.2,25.4,24
2023-08-20 18:00:00,2023-08-20 18:00:00,21.4,19.5,21.4,19.5
2023-08-21 00:00:00,2023-08-21 00:00:00,18.4,18.9,18.4,18.9
2023-08-21 06:00:00,2023-08-21 06:00:00,19.3,18.7,19.3,18.7
2023-08-21 12:00:00,2023-08-21 12:00:00,18.8,18.8,18.8,18.8
2023-08-22 12:00:00,2023-08-22 12:00:00,21.1,18.8,21.1,18.8
2023-08-22 18:00:00,2023-08-22 18:00:00,19.3,17.6,19.3,17.6
2023-08-23 00:00:00,2023-08-23 00:00:00,18.8,17.5,18.8,17.5
2023-08-23 06:00:00,2023-08-23 06:00:00,19.2,18.7,19.2,18.7
2023-08-23 12:00:00,2023-08-23 12:00:00,20.6,20.1,20.6,20.1
2023-08-23 18:00:00,2023-08-23 18:00:00,19,17.7,19,17.7
2023-08-24 00:00:00,2023-08-24 00:00:00,19.3,18.3,19.3,18.3
2023-08-24 06:00:00,2023-08-24 06:00:00,19.4,20.3,19.4,20.3
2023-08-24 12:00:00,2023-08-24 12:00:00,20.6,20,20.6,20
2023-08-24 18:00:00,2023-08-24 18:00:00,18.3,17.1,18.3,17.1
2023-08-25 00:00:00,2023-08-25 00:00:00,16.1,16,16.1,16
2023-08-25 06:00:00,2023-08-25 06:00:00,16.9,17.1,16.9,17.1
2023-08-25 12:00:00,2023-08-25 12:00:00,21.6,22.6,21.6,22.6
2023-08-25 18:00:00,2023-08-25 18:00:00,21.4,20.2,21.4,20.2
2023-08-26 00:00:00,2023-08-26 00:00:00,20,17.1,20,17.1
2023-08-26 06:00:00,2023-08-26 06:00:00,18.1,19.3,18.1,19.3
2023-08-26 12:00:00,2023-08-26 12:00:00,22.1,19.9,22.1,19.9
2023-08-26 18:00:00,2023-08-26 18:00:00,19.7,16.9,19.7,16.9
2023-08-27 00:00:00,2023-08-27 00:00:00,19.8,15.5,19.8,15.5
2023-08-27 06:00:00,2023-08-27 06:00:00,19.8,17.2,19.8,17.2
2023-08-27 12:00:00,2023-08-27 12:00:00,21,18.8,21,18.8
2023-08-27 18:00:00,2023-08-27 18:00:00,18.1,15.4,18.1,15.4
2023-08-28 00:00:00,2023-08-28 00:00:00,16.4,14.8,16.4,14.8
2023-08-28 06:00:00,2023-08-28 06:00:00,16.4,15.9,16.4,15.9
2023-08-28 12:00:00,2023-08-28 12:00:00,18.5,17.2,18.5,17.2
2023-08-28 18:00:00,2023-08-28 18:00:00,17.8,16.1,17.8,16.1
